"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"42229","DEU","Europe","Germany","2021-06-05",3706934,2249,3180.286,89228,76,116.429,44182.517,26.806,37.905,1063.498,0.906,1.388,0.62,1889,22.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127637,1.521,NA,NA,"tests performed",54928722,38018586,17757257,173,413312,705647,65.47,45.31,21.16,0,8411,69.44,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42230","DEU","Europe","Germany","2021-06-06",3708898,1964,3026.143,89249,21,116.857,44205.926,23.409,36.068,1063.748,0.25,1.393,0.61,1846,22.002,NA,NA,NA,NA,994.699,11.856,NA,62251520,741.969,NA,126262,1.505,0.031,32.3,"tests performed",55221311,38096489,17990211,173,292589,706875,65.82,45.41,21.44,0,8425,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,39323.3,2.81,5.71,468.689859917473
"42231","DEU","Europe","Germany","2021-06-07",3710342,1444,2917.286,89390,141,112.714,44223.137,17.211,34.771,1065.429,1.681,1.343,0.61,1789,21.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125273,1.493,NA,NA,"tests performed",55836390,38344681,18411596,173,615079,716498,66.55,45.7,21.94,0,8540,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42232","DEU","Europe","Germany","2021-06-08",3712595,2253,2812.429,89497,107,102.286,44249.99,26.853,33.521,1066.704,1.275,1.219,0.6,1693,20.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124284,1.481,NA,NA,"tests performed",56894436,38758350,19124436,179,1058046,726301,67.81,46.2,22.79,0,8657,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42233","DEU","Europe","Germany","2021-06-09",3715870,3275,2552.286,89592,95,92.429,44289.024,39.034,30.42,1067.837,1.132,1.102,0.59,1591,18.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123294,1.47,NA,NA,"tests performed",58322449,39306896,20099894,184,1428013,751777,69.51,46.85,23.96,0,8960,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42234","DEU","Europe","Germany","2021-06-10",3718617,2747,2417.857,89693,101,94.571,44321.765,32.741,28.818,1069.04,1.204,1.127,0.59,1499,17.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122305,1.458,NA,NA,"tests performed",59517406,39803541,20886750,185,1194957,830553,70.94,47.44,24.89,0,9899,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42235","DEU","Europe","Germany","2021-06-11",3720811,2194,2303.714,89821,128,95.571,44347.916,26.15,27.458,1070.566,1.526,1.139,0.58,1413,16.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121316,1.446,NA,NA,"tests performed",60583974,40268509,21585162,187,1066568,866938,72.21,48,25.73,0,10333,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42236","DEU","Europe","Germany","2021-06-12",3722295,1484,2194.429,89841,20,87.571,44365.603,17.688,26.155,1070.804,0.238,1.044,0.57,1336,15.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120327,1.434,NA,NA,"tests performed",61020775,40428642,21897074,187,436801,870293,72.73,48.19,26.1,0,10373,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42237","DEU","Europe","Germany","2021-06-13",3723295,1000,2056.714,89849,8,85.714,44377.522,11.919,24.514,1070.9,0.095,1.022,0.56,1329,15.84,NA,NA,NA,NA,689.026,8.212,NA,63086887,751.925,NA,119338,1.422,0.023,43.5,"tests performed",61303872,40507409,22115199,187,283097,868937,73.07,48.28,26.36,0,10357,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,39692.4,2.8,2.18,473.089120083724
"42238","DEU","Europe","Germany","2021-06-14",3724168,873,1975.143,89944,95,79.143,44387.927,10.405,23.541,1072.032,1.132,0.943,0.55,1273,15.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117203,1.397,NA,NA,"tests performed",61960367,40778401,22555941,188,656495,874854,73.85,48.6,26.88,0,10427,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42239","DEU","Europe","Germany","2021-06-15",3725328,1160,1819,90079,135,83.143,44401.753,13.826,21.68,1073.641,1.609,0.991,0.54,1202,14.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115067,1.371,NA,NA,"tests performed",63010807,41187963,23255924,188,1050440,873767,75.1,49.09,27.72,0,10414,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42240","DEU","Europe","Germany","2021-06-16",3726767,1439,1556.714,90185,106,84.714,44418.904,17.151,18.554,1074.905,1.263,1.01,0.53,1130,13.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112931,1.346,NA,NA,"tests performed",64396911,41733919,24172364,198,1386104,867780,76.75,49.74,28.81,0,10343,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42241","DEU","Europe","Germany","2021-06-17",3727668,901,1293,90277,92,83.429,44429.643,10.739,15.411,1076.001,1.097,0.994,0.53,1065,12.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110796,1.321,NA,NA,"tests performed",65547475,42204911,24920225,198,1150564,861438,78.13,50.3,29.7,0,10267,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42242","DEU","Europe","Germany","2021-06-18",3728601,933,1112.857,90374,97,79,44440.764,11.12,13.264,1077.157,1.156,0.942,0.53,1006,11.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108660,1.295,NA,NA,"tests performed",66542477,42621541,25567476,203,995002,851215,79.31,50.8,30.47,0,10146,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42243","DEU","Europe","Germany","2021-06-19",3729597,996,1043.143,90390,16,78.429,44452.635,11.871,12.433,1077.348,0.191,0.935,0.55,961,11.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106524,1.27,NA,NA,"tests performed",66970562,42763004,25875252,204,428085,849970,79.82,50.97,30.84,0,10131,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42244","DEU","Europe","Germany","2021-06-20",3730126,529,975.857,90400,10,78.714,44458.94,6.305,11.631,1077.467,0.119,0.938,0.56,927,11.049,NA,NA,NA,NA,464.058,5.531,NA,63817609,760.635,NA,104389,1.244,0.014,71.4,"tests performed",67265737,42843887,26102359,204,295175,851695,80.17,51.07,31.11,0,10151,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,42182.5,2.94,15.14,502.768333684325
"42245","DEU","Europe","Germany","2021-06-21",3730619,493,921.571,90477,77,76.143,44464.816,5.876,10.984,1078.385,0.918,0.908,0.56,885,10.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104057,1.24,NA,NA,"tests performed",67898684,43091532,26524055,204,632947,848331,80.93,51.36,31.61,0,10111,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42246","DEU","Europe","Germany","2021-06-22",3731304,685,853.714,90553,76,67.714,44472.98,8.164,10.175,1079.291,0.906,0.807,0.56,845,10.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103726,1.236,NA,NA,"tests performed",68978853,43504549,27225511,208,1080169,852578,82.22,51.85,32.45,0,10162,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42247","DEU","Europe","Germany","2021-06-23",3732439,1135,810.286,90620,67,62.143,44486.508,13.528,9.658,1080.089,0.799,0.741,0.57,807,9.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103394,1.232,NA,NA,"tests performed",70317177,44030898,28072234,210,1338324,845752,83.81,52.48,33.46,0,10080,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42248","DEU","Europe","Germany","2021-06-24",3732914,475,749.429,90685,65,58.286,44492.17,5.661,8.932,1080.864,0.775,0.695,0.58,776,9.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103063,1.228,NA,NA,"tests performed",71356241,44563879,28618809,212,1039064,829824,85.05,53.12,34.11,0,9891,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42249","DEU","Europe","Germany","2021-06-25",3733665,751,723.429,90752,67,54,44501.121,8.951,8.622,1081.663,0.799,0.644,0.61,731,8.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102731,1.224,NA,NA,"tests performed",72279773,44987554,29159099,218,923532,819614,86.15,53.62,34.75,0,9769,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42250","DEU","Europe","Germany","2021-06-26",3734153,488,650.857,90761,9,53,44506.937,5.816,7.757,1081.77,0.107,0.632,0.63,712,8.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102400,1.22,NA,NA,"tests performed",72690457,45138412,29432185,222,410684,817128,86.64,53.8,35.08,0,9739,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42251","DEU","Europe","Germany","2021-06-27",3734489,336,623.286,90768,7,52.571,44510.942,4.005,7.429,1081.853,0.083,0.627,0.66,701,8.355,NA,NA,NA,NA,320.806,3.824,NA,64532086,769.15,NA,102068,1.217,0.01,100,"tests performed",72982598,45232656,29634200,225,292141,816694,86.99,53.91,35.32,0,9734,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,42463,2.93,1.67,506.111580708528
"42252","DEU","Europe","Germany","2021-06-28",3734830,341,601.571,90826,58,49.857,44515.006,4.064,7.17,1082.545,0.691,0.594,0.69,683,8.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102320,1.22,NA,NA,"tests performed",73613238,45502321,30019705,226,630640,816365,87.74,54.23,35.78,0,9730,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42253","DEU","Europe","Germany","2021-06-29",3735399,569,585,90883,57,47.143,44521.788,6.782,6.973,1083.224,0.679,0.562,0.71,660,7.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102572,1.223,NA,NA,"tests performed",74548924,45916652,30563735,226,935686,795724,88.85,54.73,36.43,0,9484,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42254","DEU","Europe","Germany","2021-06-30",3736205,806,538,90945,62,46.429,44531.395,9.607,6.412,1083.963,0.739,0.553,0.74,611,7.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102825,1.226,NA,NA,"tests performed",75574844,46393913,31135316,232,1025920,751095,90.08,55.3,37.11,0,8952,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42255","DEU","Europe","Germany","2021-07-01",3736959,754,577.857,91014,69,47,44540.382,8.987,6.887,1084.785,0.822,0.56,0.78,588,7.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103077,1.229,NA,NA,"tests performed",76560799,46872801,31665171,239,985955,743508,91.25,55.87,37.74,0,8862,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42256","DEU","Europe","Germany","2021-07-02",3737630,671,566.429,91032,18,40,44548.379,7.998,6.751,1085,0.215,0.477,0.82,563,6.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103329,1.232,NA,NA,"tests performed",77410605,47277770,32132255,242,849806,732976,92.26,56.35,38.3,0,8736,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42257","DEU","Europe","Germany","2021-07-03",3738059,429,558,91040,8,39.857,44553.492,5.113,6.651,1085.095,0.095,0.475,0.85,546,6.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103581,1.235,NA,NA,"tests performed",77788703,47442970,32360367,248,378098,728321,92.72,56.55,38.57,0,8681,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42258","DEU","Europe","Germany","2021-07-04",3738470,411,568.714,91039,-1,38.714,44558.391,4.899,6.778,1085.083,-0.012,0.461,0.89,545,6.496,NA,NA,NA,NA,262.294,3.126,NA,65258918,777.813,NA,103833,1.238,0.008,125,"tests performed",78062331,47545327,32540551,253,273628,725676,93.04,56.67,38.78,0,8649,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,42402.7,2.89,-0.36,505.392871989956
"42259","DEU","Europe","Germany","2021-07-05",3738862,392,576,91068,29,34.571,44563.063,4.672,6.865,1085.429,0.346,0.412,0.93,524,6.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101494,1.21,NA,NA,"tests performed",78600350,47758252,32880592,261,538019,712445,93.68,56.92,39.19,0,8492,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42260","DEU","Europe","Germany","2021-07-06",3739575,713,596.571,91118,50,33.571,44571.561,8.498,7.11,1086.025,0.596,0.4,0.98,506,6.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99155,1.182,NA,NA,"tests performed",79381559,48046839,33388992,265,781209,690376,94.61,57.27,39.8,0,8229,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42261","DEU","Europe","Germany","2021-07-07",3740567,992,623.143,91148,30,29,44583.385,11.824,7.427,1086.382,0.358,0.346,1.02,482,5.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96816,1.154,NA,NA,"tests performed",80380788,48392326,34061884,272,999229,686563,95.8,57.68,40.6,0,8183,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42262","DEU","Europe","Germany","2021-07-08",3741470,903,644.429,91197,49,26.143,44594.148,10.763,7.681,1086.966,0.584,0.312,1.06,467,5.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94477,1.126,NA,NA,"tests performed",81232206,48677398,34647735,282,851418,667344,96.82,58.02,41.3,0,7954,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42263","DEU","Europe","Germany","2021-07-09",3742355,885,675,91232,35,28.571,44604.696,10.548,8.045,1087.384,0.417,0.341,1.09,450,5.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92139,1.098,NA,NA,"tests performed",81992465,48919460,35186582,291,760259,654551,97.73,58.31,41.94,0,7802,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42264","DEU","Europe","Germany","2021-07-10",3743164,809,729.286,91239,7,28.429,44614.338,9.642,8.692,1087.467,0.083,0.339,1.13,433,5.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89800,1.07,NA,NA,"tests performed",82336627,49025813,35434171,296,344162,649703,98.14,58.43,42.23,0,7744,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42265","DEU","Europe","Germany","2021-07-11",3743732,568,751.714,91241,2,28.857,44621.108,6.77,8.96,1087.491,0.024,0.344,1.16,430,5.125,NA,NA,NA,NA,286.506,3.415,NA,65871143,785.111,NA,87461,1.042,0.011,90.9,"tests performed",82564928,49095720,35600858,301,228301,643228,98.41,58.52,42.43,0,7667,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,41762.4,2.81,-3.67,497.761210422764
"42266","DEU","Europe","Germany","2021-07-12",3744285,553,774.714,91268,27,28.571,44627.699,6.591,9.234,1087.813,0.322,0.341,1.19,433,5.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87370,1.041,NA,NA,"tests performed",83035086,49262500,35918343,312,470158,633534,98.97,58.72,42.81,0,7551,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42267","DEU","Europe","Germany","2021-07-13",3745312,1027,819.571,91295,27,25.286,44639.94,12.241,9.768,1088.135,0.322,0.301,1.23,404,4.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87279,1.04,NA,NA,"tests performed",83799553,49464036,36501244,325,764467,631142,99.88,58.96,43.51,0,7523,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42268","DEU","Europe","Germany","2021-07-14",3746935,1623,909.714,91326,31,25.429,44659.284,19.344,10.843,1088.504,0.369,0.303,1.26,394,4.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87188,1.039,NA,NA,"tests performed",84777928,49692400,37274315,333,978375,628163,101.05,59.23,44.43,0,7487,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42269","DEU","Europe","Germany","2021-07-15",3748379,1444,987,91346,20,21.286,44676.495,17.211,11.764,1088.742,0.238,0.254,1.28,393,4.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87097,1.038,NA,NA,"tests performed",85548465,49887781,37872108,340,770537,616608,101.96,59.46,45.14,0,7349,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42270","DEU","Europe","Germany","2021-07-16",3749944,1565,1084.143,91367,21,19.286,44695.148,18.653,12.922,1088.993,0.25,0.23,1.29,376,4.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87006,1.037,NA,NA,"tests performed",86210902,50062838,38381717,354,662437,602634,102.75,59.67,45.75,0,7183,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42271","DEU","Europe","Germany","2021-07-17",3751253,1309,1155.571,91369,2,18.571,44710.75,15.602,13.773,1089.017,0.024,0.221,1.3,369,4.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86915,1.036,NA,NA,"tests performed",86483785,50153180,38582830,360,272883,592451,103.08,59.78,45.99,0,7061,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42272","DEU","Europe","Germany","2021-07-18",3752236,983,1214.857,91370,1,18.429,44722.466,11.716,14.48,1089.028,0.012,0.22,1.3,369,4.398,NA,NA,NA,NA,365.194,4.353,NA,66478913,792.354,NA,86824,1.035,0.016,62.5,"tests performed",86684349,50224939,38722884,365,200564,588489,103.32,59.86,46.15,0,7014,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,42501.9,2.83,4.42,506.575225304754
"42273","DEU","Europe","Germany","2021-07-19",3753220,984,1276.429,91404,34,19.429,44734.195,11.728,15.214,1089.434,0.405,0.232,1.3,363,4.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86550,1.032,NA,NA,"tests performed",87067595,50331905,39013448,374,383246,576073,103.77,59.99,46.5,0,6866,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42274","DEU","Europe","Germany","2021-07-20",3754846,1626,1362,91423,19,18.286,44753.575,19.38,16.234,1089.66,0.226,0.218,1.29,357,4.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86276,1.028,NA,NA,"tests performed",87677821,50473837,39496068,400,610226,554038,104.5,60.16,47.07,0,6604,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42275","DEU","Europe","Germany","2021-07-21",3756497,1651,1366,91466,43,20,44773.253,19.678,16.281,1090.173,0.513,0.238,1.29,353,4.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86002,1.025,NA,NA,"tests performed",88436224,50644078,40098116,403,758403,522614,105.41,60.36,47.79,0,6229,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42276","DEU","Europe","Germany","2021-07-22",3758425,1928,1435.143,91505,39,22.714,44796.232,22.98,17.105,1090.638,0.465,0.271,1.3,350,4.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85728,1.022,NA,NA,"tests performed",89060992,50780384,40600193,421,624768,501790,106.15,60.52,48.39,0,5981,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42277","DEU","Europe","Germany","2021-07-23",3760291,1866,1478.143,91514,9,21,44818.473,22.241,17.618,1090.745,0.107,0.25,1.3,353,4.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85454,1.019,NA,NA,"tests performed",89634053,50913571,41058407,442,573061,489022,106.83,60.68,48.94,0,5829,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42278","DEU","Europe","Germany","2021-07-24",3761869,1578,1516.571,91531,17,23.143,44837.281,18.808,18.076,1090.947,0.203,0.276,1.31,351,4.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85180,1.015,NA,NA,"tests performed",89846112,50978984,41217013,464,212059,480332,107.09,60.76,49.13,0,5725,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42279","DEU","Europe","Germany","2021-07-25",3763018,1149,1540.286,91534,3,23.429,44850.976,13.695,18.358,1090.983,0.036,0.279,1.31,367,4.374,NA,NA,NA,NA,470.111,5.603,NA,67073255,799.438,NA,84906,1.012,0.023,43.5,"tests performed",89970794,51017367,41309211,470,124682,469492,107.24,60.81,49.24,0,5596,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,42783.6,2.82,1.64,509.932774990024
"42280","DEU","Europe","Germany","2021-07-26",3764441,1423,1603,91573,39,24.143,44867.936,16.961,19.106,1091.448,0.465,0.288,1.32,365,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84681,1.009,NA,NA,"tests performed",90310690,51101091,41576484,487,339896,463299,107.64,60.91,49.55,0,5522,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42281","DEU","Europe","Germany","2021-07-27",3766501,2060,1665,91592,19,24.143,44892.489,24.553,19.845,1091.674,0.226,0.288,1.32,367,4.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84456,1.007,NA,NA,"tests performed",90866401,51213393,42032820,537,555711,455511,108.3,61.04,50.1,0,5429,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42282","DEU","Europe","Germany","2021-07-28",3769552,3051,1865,91709,117,34.714,44928.854,36.365,22.229,1093.069,1.395,0.414,1.32,352,4.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84231,1.004,NA,NA,"tests performed",91559469,51350603,42602364,666,693068,446178,109.13,61.2,50.78,0,5318,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"42283","DEU","Europe","Germany","2021-07-29",3772326,2774,1985.857,91622,-87,16.714,44961.917,33.063,23.669,1092.032,-1.037,0.199,1.32,344,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84006,1.001,NA,NA,"tests performed",92139465,51471728,43075887,791,579996,439782,109.82,61.35,51.34,0,5242,67.59,83900471,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
